id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,right_normalized_title,left_brand,right_brand,left_product_line,right_product_line,left_version,right_version,left_edition,right_edition,left_is_upgrade,right_is_upgrade,left_product_type,right_product_type,left_normalized_price,right_normalized_price,left_price_category,right_price_category,left_platform,right_platform
4796,0,cakewalk sonar 6 studio,cakewalk,369.0,cakewalk sonar 5 studio edition music production software,,229.95,Cakewalk Sonar 6 Studio,Cakewalk Sonar 5 Studio Edition,Cakewalk,,Sonar,Sonar,6,5,,Studio,False,False,audio software,audio software,369.0,229.95,high,medium,,
4797,0,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,print shop deluxe 21,,44.9,Encore The Print Shop Pro Publisher,Print Shop Deluxe 21,Encore,,The Print Shop Pro,print shop deluxe,22 Deluxe,21,,,False,False,software,software,99.99,44.9,low,low,,
4798,0,1pk internet sec ste 2007 oem,ca oem,,pc-cillin ( tm ) internet security 2007,,49.99,1pk Internet Sec Suite 2007 OEM,PC-Cillin (tm) Internet Security,CA,Norton,,PC-Cillin,2007,2007,,,False,False,security software,antivirus software,,49.99,,low,,
4799,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,Adobe Creative Suite 3 Design Premium,Adobe Creative Suite 3 Design Suite Standard,Adobe,Adobe,Creative Suite,Creative Suite,3,3,Design Premium,Design Suite Standard,False,true,software,software,599.0,859.96,high,high,MacOS X,Mac
4800,0,printmaster 17 platinum by encore software,encore software,39.99,printmaster ( r ) platinum 16,,39.97,Encore PrintMaster 17 Platinum,PrintMaster (R) Platinum 16,Encore Software,,PrintMaster,PrintMaster,17,16,Platinum,Platinum,,False,software,software,39.99,39.97,low,low,,
4801,0,onone essentials for adobe photoshop elements,onone software,59.95,adobe photoshop cs3 extended for mac,,935.99,onone Essentials for Adobe Photoshop Elements,Adobe Photoshop CS3 Extended,onone software,Adobe,essentials,Photoshop,,CS3,,Extended,False,,software,software,59.95,935.99,low,high,,Mac
4802,1,adobe audition 2.0,adobe,349.0,adobe audition 2.0 audio production software music production software,,348.95,Adobe Audition 2,Adobe Audition 2.0,Adobe,Adobe,,Audition,2,2.0,,,False,False,audio software,audio software,349.0,348.95,high,high,,
4803,0,namco museum 50th anniversary collection,namco video games,19.99,rayman 10th anniversary collection,,8.95,Namco Museum 50th Anniversary Collection,,Namco,,,,,,,,False,,video game collection,,19.99,,low,,,
4804,0,microsoft outlook 2007,microsoft,109.95,microsoft office 2004 student/teacher,,145.99,Microsoft Outlook,Microsoft Office 2004,Microsoft,Microsoft,,,2007,2004,,Student/Teacher,False,False,software,software,109.95,145.99,low,medium,,
4805,0,kaplan sat/act/psat express,topics entertainment,9.99,kaplan act/sat/psat gold 2007 mac os x,,22.99,Kaplan SAT/ACT/PSAT Express,Kaplan ACT/SAT/PSAT Gold,Topics Entertainment,,,ACT/SAT/PSAT Gold,,2007,,,False,False,test prep software,test preparation software,9.99,22.99,low,low,,Mac OS X
4806,0,project x project management software,marware,199.95,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc,,25.97,Project X,Encore The Print Shop,Marware,Encore Software,,The Print Shop,,21.0,,,False,False,project management software,software,199.95,25.97,low,low,,PC
4807,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0,Adobe Creative Suite CS3 Design Standard,Adobe Creative Suite 3 Web Standard,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Standard,Web Standard,True,,software,software,399.0,369.0,high,high,Mac,Mac
4808,1,instant immersion 33 languages,topics entertainment,49.99,instant immersion 33 languages,topics entertainment,43.99,Instant Immersion 33 Languages,Instant Immersion 33 Languages,Topics Entertainment,Topics Entertainment,,,,,,,False,False,language learning software,language learning software,49.99,43.99,low,low,,
4809,0,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97,Computrace Lojack for Laptops,Absolute Computrace LoJack for Laptops,Lenovo,,,,,,,3 year license,False,False,software,software,,85.97,,low,,Win XP
4810,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) money 2007 premium,,69.99,Microsoft Data Analyzer,Microsoft Money 2007 Premium,Microsoft,Microsoft,,,2002,2007,,Premium,False,False,software,software,179.0,69.99,low,low,,
4811,0,microsoft office 2004 professional ( mac ),microsoft,499.99,individual software professor teaches microsoft office 2007,,29.99,Microsoft Office,Microsoft Office 2007,Microsoft,Microsoft,Office,,2004,2007,Professional,,,False,software,software,499.99,29.99,high,low,Mac,
4812,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) frontpage 2002,,169.56,Microsoft Visio Standard 2007,Microsoft FrontPage 2002,Microsoft,Microsoft,Visio,FrontPage,2007,2002,Standard,,,False,software,software,259.95,169.56,high,medium,,
4813,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99,Microsoft Windows XP Professional,Microsoft Windows Vista Home Basic,Microsoft,Microsoft,Windows,Windows,XP,Vista,Professional Full Version with SP2,Home Basic,,,operating system,operating system,299.99,99.99,medium,low,,
4814,0,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,ubi soft myst v : end of ages limited edition,,59.99,Kakuro Puzzle Addict Unlimited,Ubisoft Myst V: End of Ages,Global-Software-Publishing,Ubisoft,Puzzle Addict,,,,Unlimited,Limited Edition,False,False,puzzle game,game,9.99,59.99,low,low,,
4815,0,h & r block taxcut 2006 home & business + state,h & r block,79.99,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software,,54.95,H & R Block TaxCut 2006,H&R Block TaxCut Premium,H&R Block,H&R Block,TaxCut,TaxCut,2006,,,Premium Federal and State with e-file,False,,software,tax software,79.99,54.95,low,low,,Mac/Win
4816,0,project x project management software,marware,199.95,qp card qp colorkit 1 color management software,,99.95,Project X,QP Card QP ColorKit 1 Color Management Software,Marware,QP Card,,ColorKit,,1,,,False,False,software,software,199.95,99.95,low,low,,
4817,1,window washer,navarre ( software ),29.95,webroot software window washer,,29.99,Window Washer,Webroot Software Window Washer,Navarre,,,Software,,,,,False,False,software,security software,29.95,29.99,low,low,,
4818,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft r39-00292 open win svr 2003 ext conn,,1863.78,Microsoft Windows Server 2003 Device Cal L/S,Microsoft Windows Server 2003 Extended Connection,Microsoft,Microsoft,Windows Server,,2003,2003,,,False,False,server software,server software,74.59,1863.78,low,high,,Windows
4819,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe photoshop cs3 for mac upgrade,,189.99,Adobe InDesign CS3,Adobe Photoshop CS3,Adobe,Adobe,InDesign,,CS3,CS3,,,True,True,software,software,199.0,189.99,low,medium,Mac,Mac
4820,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) office word 2004 for mac full version,,231.29,Microsoft Windows XP Professional,Microsoft Office Word 2004,Microsoft,Microsoft,,Office,,2004,Professional Full Version with SP2,,False,False,operating system,office software,299.99,231.29,low,high,,Mac
4821,0,instant immersion italian 2.0,topics entertainment,29.99,topics entertainment instant immersion italian 2.0,,17.55,Instant Immersion Italian 2.0,Instant Immersion Italian,Topics Entertainment,,,instant immersion,2.0,2.0,,,False,False,language learning software,language learning software,29.99,17.55,low,low,,
4822,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 design premium upsell,,1639.99,Adobe InDesign CS3,Adobe CS3 Design Premium,Adobe,Adobe,InDesign,Creative Suite,CS3,3,,,False,True,software,software,699.0,1639.99,high,high,Mac,
4823,0,adobe creative suite cs3 production premium,adobe,1699.0,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97,Adobe Creative Suite CS3 Production Premium,Adobe Creative Suite 3 Production Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Production Premium,,,False,software,software,1699.0,20.97,high,low,,Mac
4824,0,vcomm system suite professional 7,avanquest,49.95,system care ? professional,,49.99,Avanquest vComm System Suite Professional,System Care Professional,Avanquest,,vComm System Suite,System Care,7,,Professional,Professional,,False,software,software,49.95,49.99,low,low,,
4825,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe cs3 production premium,,1749.99,Adobe Creative Suite CS3 Web Premium,Adobe CS3 Production Premium,Adobe,Adobe,Creative Suite,CS3,CS3,3,,Production Premium,true,,software,software,499.0,1749.99,high,high,Mac,
4826,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe photoshop cs3 for mac,,609.99,Adobe CS3 Design Premium,Adobe Photoshop CS3,Adobe,Adobe,Creative Suite,Photoshop,3,CS3,Design Premium,,,False,software,software,599.0,609.99,high,high,Mac,Mac
4827,0,elementary school success deluxe 2006,topics entertainment,49.99,math success ( tm ) deluxe 2007,,49.99,Elementary School Success Deluxe,Math Success Deluxe,Topics Entertainment,,School Success,Math Success,2006,2007,Deluxe,Deluxe,,False,educational software,education software,49.99,49.99,low,low,,
4828,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion spanish deluxe 2.0 topics,,39.99,Instant Immersion Italian V2,Instant Immersion Spanish Deluxe,Topics Entertainment,,Instant Immersion,Instant Immersion,V2.0,2.0,,,False,False,language learning software,language learning software,29.99,39.99,low,low,,
4829,0,acrobat professional 8 ( windows ),adobe,273.0,microspot macdraft professional edition,,249.99,Adobe Acrobat Professional 8,Microspot MacDraft Professional,Adobe,,Acrobat,MacDraft,8,,,Professional,,False,software,cad software,273.0,249.99,high,medium,Windows,Mac
4830,1,logic express 6,apple,299.99,apple software t9164ll/a logic express 6,apple software,219.0,Logic Express 6,Apple Logic Express 6,Apple,Apple,Logic,Logic,6,6,,,False,False,digital audio workstation,audio software,299.99,219.0,medium,low-medium,,
4831,0,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3.0,,89.99,Adobe Premiere Elements,Adobe Premiere Elements,Adobe,Adobe,Premiere Elements,Premiere Elements,3.0,3.0,,,False,False,video editing software,video editing software,161.73,89.99,medium,low,,
4832,0,simply put software got ta sing windows/macintosh ),simply-put-software,,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95,Simply Put Software,Phase One Capture One Pro,Simply-Put-Software,Phase One,,Capture One,,,,Pro,False,False,software,image editing software,,399.95,unknown,high,,Macintosh & Windows
4833,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) office standard 2007,,399.99,Microsoft MapPoint 2006,Microsoft Office Standard 2007,Microsoft,Microsoft,MapPoint,Office,2006,2007,Standard,Standard,,,software,software,299.0,399.99,low,high,,
4834,1,microsoft licenses sps extrnlconnnonemplyenglands c ( h3200034 ),microsoft licenses,101515.55,microsoft h32-00034 sps extrnlconnnonemplyengl & s c 805529073074,,55420.56,Microsoft SPS External Connection,Microsoft H32-00034,Microsoft,Microsoft,,,,,,SPS External Conn Non Empl Engl & S C,False,False,software,,101515.55,55420.56,very high,extremely high,,
4835,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant home design 3.0,,15.9,Instant Immersion French Deluxe,Instant Home Design,Topics Entertainment,,Immersion,Home Design,2.0,3.0,,,False,False,language software,software,49.99,15.9,low,low,,
4836,0,instant architect design suite,imsi design,29.99,instant home design 1 ( jc ),,12.9,Instant Architect Design Suite,Instant Home Design,IMSI Design,,Architect,Home Design,,,,1 (JC),False,False,software,software,29.99,12.9,low,low,,
4837,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09,Microsoft Windows Server 2003 Client,Microsoft Windows XP Professional,Microsoft,Microsoft,Windows Server,,2003,XP,,Professional,False,False,server software,software,209.0,137.09,low,low,,Windows
4838,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft ( r ) money 2007 premium,,69.99,Microsoft Visio Standard 2007,Microsoft Money 2007 Premium,Microsoft,Microsoft,Visio,,2007,2007,Standard,Premium,True,,software,software,129.95,69.99,medium,low,,
4839,0,funny faces deluxe,fogware publishing,19.99,freeverse 3d bridge deluxe,,24.99,Funny Faces Deluxe,Freeverse 3D Bridge Deluxe,Fogware Publishing,Nan,,Bridge,,,,Deluxe,False,False,game,software,19.99,24.99,low,low,,
4840,1,macjournal v4 ( mac ),csdc,39.95,mariner software macjournal v4,,39.99,macJournal v4,Mariner Software MacJournal,csdc,Mariner Software,,MacJournal,,4,,,False,False,unknown,software,39.95,39.99,low,low,Mac,mac
4841,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,production prem cs3 mac upgrad,,808.15,Adobe Flash Pro CS3,Adobe Creative Suite 3 Production Premium,Adobe,,Flash Pro,Creative Suite,CS3,3,,Production Premier,True,True,software,software,199.0,808.15,medium,high,Mac,Mac
4842,0,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates,,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 v. 11 .,,1031.41,CA BrightStor ARCserve Backup R11.1 for NetWare Tape Library Option Service Pack,BrightStor ArcServe Backup Serverless Backup Option for Windows,Computer Associates,ArcServe,BrightStor ARCserve Backup,BrightStor,R11.1,11,,,False,False,backup software,backup software,,1031.41,,high,,Windows
4843,1,ibm viavoice advanced v. 10,nuance-communications-inc .,,nuance communications inc. ibm viavoice advanced v. 10,nuance-communications-inc .,57.54,IBM ViaVoice Advanced,IBM Viavoice Advanced,Nuance Communications Inc.,Nuance Communications Inc.,ViaVoice,Viavoice,10,10,Advanced,,,False,software,software,,57.54,,low,,
4844,0,instant immersion french deluxe 2.0,topics entertainment,49.99,photo explosion deluxe ( r ) 2.0,,49.99,Instant Immersion French Deluxe,Photo Explosion Deluxe,Topics Entertainment,,,Photo Explosion,2.0,2.0,,(R),False,False,language learning software,software,49.99,49.99,low,low,,
4845,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office 2004 software suite oem mac apple & mac software,,239.95,Microsoft Office FrontPage 2003,Microsoft Office 2004 Software Suite,Microsoft,Microsoft,Office,Office,2003,2004,,,False,False,office software,software suite,159.98,239.95,low,medium,Windows,Mac
4846,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,vegas movie studiodvd +8 plat,sony creative software,92.99,Sony Vegas Movie Studio + DVD 8 Platinum,Sony Vegas Movie Studio DVD+8,Sony,Sony Creative Software,Vegas Movie Studio,Vegas Movie Studio,8,,Platinum,,,False,video editing software,video editing software,129.95,92.99,medium,low,,
4847,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe pagemaker 7.0 for mac version upgrade,,79.99,Adobe Premiere Pro CS3,Adobe PageMaker 7.0,Adobe,Adobe,Premiere Pro,PageMaker,CS3,7.0,,,True,True,video editing software,software,299.0,79.99,medium,low,,Mac
4848,0,places ( pc & mac ),fogware publishing,29.99,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59,Places,Starry Night Galaxy Explorer,Fogware Publishing,Nan,,,,5,,,False,False,software,software/game,29.99,9.59,low,low,PC & Mac,PC & Mac
4849,0,timbuktu remote control softwre 10 licenses for windows,netopia,,now software nuw45e1k now up-to-date & contact for windows,power-on-software,114.99,Timbuktu Remote Control Software,Now Software,Netopia,power-on-software,Timbuktu,,10,,,,False,False,software,software,,114.99,,low,Windows,windows
