id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,left_brand,left_product_line,left_version,left_edition,left_is_upgrade,left_product_type,left_normalized_price,left_price_category,right_normalized_title,right_brand,right_product_line,right_version,right_edition,right_is_upgrade,right_product_type,right_normalized_price,right_price_category,right_platform,left_platform,left_license_type,right_package_type,left_platforms,right_user_count,right_cal_option,left_node_license,right_license_type,right_packaging,left_media_format,right_quantity,right_platforms,left_language,left_manufacturer_normalized,left_user_limit,right_license,left_medium,left_is_subscription,left_sp_version,right_language,left_region,right_service_pack,left_pack_size,right_user_license,left_from_edition,left_to_edition,left_os,right_publisher,right_ISBN,left_packaging,right_media,left_user_count,left_term_length,left_retail_version,right_os_requirement,left_grade_level,left_device_pack,right_installation_type,left_is_bundle,left_media_type,left_number_of_users,left_os_version,right_number_of_agents,left_media,right_retail_box,left_operating_system,left_subscription_length,right_media_type,left_is_full_version,right_license_duration,left_license_term,left_service_pack,right_retail,right_license_count,right_device_cals,right_operating_system,left_package_type,left_subscription_term,right_grade_range,left_quantity,right_business_model,left_grade_range,right_return_policy,right_operating_systems_supported,right_returns_allowed,right_license_quantity,right_device_type,right_download_type,right_retail_status,left_package_quantity,right_academic,right_os_type,left_number_of_clients,left_with_msdn,left_format,right_warranty,right_sp_version,left_features,right_condition,right_client_count,left_manufacturer_sku,right_additions,right_is_academic,right_licensing_type,right_max_managed_systems,left_includes_dvd,left_package,left_num_devices,right_os_version,right_includes,right_duration,right_activation_key,right_language_support,right_number_of_users,right_numLicenses,left_multi_user_support,left_max_users_supported,right_university_licensing,left_duration,left_from_version,right_software_assurance,right_device_count,left_with_sp2,left_subscription_period,right_operating_system_version,right_license_term,right_package_size,right_grade_level,right_os_versions,right_asin,left_os_integration,right_os_service_pack,right_num_licenses,right_inclusions,left_subscription_duration,right_user_limitation,right_university_edition,right_licenses,right_user_type,right_user_limit,right_manufacturer_id,right_is_oem,right_supported_platforms,left_user_license,right_os_supported,left_package_format,right_cal_license_quantity,left_normalized_pages
4703,0,printmaster 17 platinum by encore software,encore software,39.99,printmaster platinum 16,,19.95,Encore PrintMaster 17 Platinum,Encore Software,PrintMaster,17,Platinum,false,software,39.99,low,PrintMaster Platinum 16,,PrintMaster,16,Platinum,False,software,19.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,Microsoft Visio Standard 2007,Microsoft,Visio,2007,Standard,false,software,259.95,high,Microsoft Office 2004 for Mac Standard Edition,Microsoft,Office,2004,Standard,true,office software,234.95,medium,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,0,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,EMC Retrospect 7.5 Professional for Windows,Dantz,Retrospect,7.5,Professional,true,backup software,,,Microsoft Windows XP Professional Edition,Microsoft,Windows,XP,Professional Edition with SP2,false,operating system software,199.99,low,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,0,zonealarm internet security suite,zone labs,49.99,intego inc internet security barrier x4 antispam edition,,71.75,ZoneAlarm Internet Security Suite,Zone Labs,Internet Security Suite,,,False,security software,49.99,low,intego inc Internet Security Barrier X4 Antispam Edition,intego inc,,,Antispam,False,antivirus software,71.75,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,3D Home Architect Home V. 8,Encore Software,Home Architect,V. 8,,False,software,39.99,low,Punch Software Home Design Architectural Series 18,Punch Software,Home Design Architectural Series,18,,False,home design software,118.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,Microsoft Digital Image Suite 2006,Microsoft,Digital Image Suite,2006,Plus,false,software,99.95,low,Microsoft Office 2004 Software Suite,Microsoft,Office,2004,,false,software,399.95,high,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) office standard 2007,,399.99,Microsoft Office Standard,Microsoft,Office,2004,Standard,true,office software,239.99,medium,Microsoft Office Standard 2007,Microsoft,Office,2007,Standard,false,office software,399.99,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97,Total 3D Home & Landscape Design Suite,Individual Software,Total 3D Home & Landscape Design,9,,False,software,39.99,low,"Punch Software 26,100 Punch! Master Landscape & Home Design Architectural",Punch Software,Punch! Master,,Landscape & Home Design Architectural,false,software,45.97,low,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft ( r ) money 2007 premium,,69.99,Microsoft Student,Microsoft,,2008,Student with Encarta Premium,False,software bundle,49.95,low,Microsoft Money 2007 Premium,Microsoft,Money,2007,Premium,false,personal finance software,69.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immers italian dlux 2 .,,36.11,Instant Immersion Spanish Audio Deluxe,Topics Entertainment,,,,False,language learning software,39.95,low,instant immers italian dlux 2,,,,,False,software,36.11,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe production premium cs3 software suite for windows professional editing software,,1698.95,Sibelius Professional Edition,Sibelius Software Ltd,Sibelius,,Professional,false,music notation software,599.99,high,Adobe Production Premium CS3,Adobe,Production Premium,CS3,,False,video editing software,1698.95,very high,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe cs3 web standard,,1035.99,Adobe Creative Suite CS3 Design Standard,Adobe,Creative Suite,CS3,Design Standard,false,software,1199.0,high,Adobe CS3 Web Standard,Adobe,CS3,,Web Standard,False,software,1035.99,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,0,listen for ipod magnetic time,sos-aggregation-company,39.99,iaudioize magnetic time for pc and mac,,39.99,,,,,,,,,,IAudioize Magnetic Time,,Magnetic Time,,,False,software,39.99,low,PC and Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,apple software t9164ll/a logic express 6,apple software,219.0,Logic Express,Apple,Logic Express,7.2,Upgrade from Logic Express 6,True,music production software,99.0,low,Apple Logic Express 6,Apple,Logic,6,,False,audio software,219.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immers italian dlux 2 .,,36.11,Instant Immersion Italian Deluxe,Topics Entertainment,Instant Immersion,2.0,,False,language learning software,29.99,low,Instant ImmerSANT Italian Deluxe 2,,ImmerSANT,2,Italian Deluxe,False,,36.11,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,1,kids power fun for kids,topics entertainment,19.99,kids power fun for kids,,15.9,Kids Power Fun,Topics Entertainment,,,,False,unknown,19.99,low,Kids Power Fun,,,,,False,unknown,15.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,0,upgrade emc retrospect 7.5 multi server windows only,dantz,,mz24a0075 emc insignia retrospect multi server v. 7.5 upgrade package unlimited,,502.04,EMC Retrospect 7.5 Multi Server,Dantz,Retrospect,7.5,,true,backup software,,,Emc Insignia Retrospect Multi Server V. 7.5 Upgrade Package Unlimited,EMC/Insignia,Retrospect,7.5,Multi Server,True,backup software,502.04,high,,Windows only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immers spanish dlux 2,,36.11,Instant Immersion German Deluxe,Topics Entertainment,,2.0,Deluxe,False,language learning software,39.99,low,Instant Immers Spanish Deluxe 2,,Immers,2,,False,language learning software,36.11,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) frontpage 2002,,169.56,Microsoft OneNote 2007,Microsoft,OneNote,2007,,true,software,79.95,low,Microsoft FrontPage 2002,Microsoft,FrontPage,2002,,False,software,169.56,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,0,instant immersion 33 languages,topics entertainment,49.99,topics entertainment instant immersion ingles audio deluxe,,17.55,Instant Immersion 33 Languages,Topics Entertainment,,,,False,language learning software,49.99,low,Topics Entertainment Instant Immersion Ingles Audio Deluxe,,Instant Immersion,,Deluxe,False,language learning software,17.55,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 web premium academic,,479.99,Adobe Creative Suite CS3 Production Premium,Adobe,Creative Suite,CS3,Production Premium,true,software,1199.0,high,Adobe CS3 Web Premium,Adobe,CS3 Web Premium,,Academic,false,software,479.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,0,quickbooks customer manager 2.5,intuit,79.95,298881 quickbooks customer manager v. 2.5 complete package 1 user cd win,,69.38,QuickBooks Customer Manager 2.5,Intuit,Customer Manager,2.5,,False,accounting software,79.95,low,QuickBooks Customer Manager 2.5,,Customer Manager,2.5,"Complete Package, Single User CD Windows",False,accounting software,69.38,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,adventure workshop preschool-1st grade 8th edition win,,18.36,Adventure Workshop 4th-6th Grade,Encore Software,Workshop,7th Edition,,False,education software,19.99,low,Adventure Workshop Preschool-1st Grade,,Adventure Workshop,8th Edition,,False,unknown,18.36,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,1,scratches : directors cut,got game,19.99,got game entertainment exclusive 00050 scratches : directors cut,,15.58,Scratches Director's Cut,Got Game,,,Director's Cut,False,video game,19.99,low,Got Game Entertainment Exclusive - Director's Cut,,,,Director's Cut,False,game,15.58,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,0,recam remote monitoring software,mobi-technologies-inc .,129.0,software,,274.99,recam Remote Monitoring Software,mobi-technologies-inc,,,,False,software,129.0,low,Software,,,,,False,software,274.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,1,sentinel : descendants in time,dreamcatcher interactive,19.99,dreamcatcher interactive sentinel : descendants in time,,17.55,Sentinel Descendants in Time,Dreamcatcher Interactive,,,,False,video game,19.99,low,Dreamcatcher Interactive Sentinel,,Sentinel,,,False,game,17.55,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop elements 4.0 mac,,79.99,Adobe Photoshop CS3,Adobe,Photoshop,CS3,,False,graphics software,649.0,high,Adobe Photoshop Elements,Adobe,Photoshop Elements,4.0,,False,graphics software,79.99,low,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 production premium,,1749.99,Adobe Flash Pro CS3,Adobe,Flash Pro,CS3,,False,software,699.0,high,Adobe CS3 Production Premium,Adobe,CS3,,Production Premium,false,software,1749.99,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) pro 2007,,179.99,QuickBooks Premier Edition 2007,Intuit,QuickBooks,2007,Premier,false,accounting software,1499.95,high,QuickBooks Pro 2007,,QuickBooks,2007,Pro,False,accounting software,179.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,1,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,Poetry Fiction and Drama,Fogware Publishing,,,,false,book,9.99,low,poetry fiction and drama,,,,,False,media,9.59,low,"['Win', 'Mac']","Windows, Mac",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,0,punch ! professional home design suite,punch ! software,69.99,punch software 25100 punch ! master landscape and home design,punch software,45.99,Punch ! Professional Home Design Suite,Punch ! Software,Home Design Suite,,Professional,false,home design software,69.99,low,Punch Software Punch ! Master Landscape and Home Design,Punch Software,Punch ! Master,25100,,False,home design software,45.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,0,readiris pro 11 corporate edition ( mac ),iris,499.95,iris readiris pro 11 mac ocr,,109.99,Readiris Pro 11 Corporate Edition,Iris,Readiris Pro,11,Corporate,false,software,499.95,high,Readiris Pro 11,IRIS,Readiris,11,Pro,false,ocr software,109.99,low,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10032 the print shop 21 essentials by broderbund,,17.97,Encore Software PrintMaster 17 Gold,Encore Software,PrintMaster,17,Gold,false,software,30.66,low,Encore Software,Broderbund,The Print Shop,,Essentials,False,software,17.97,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,1,micromat protogo,micromat,,micromat techtool protogo,,109.99,Micromat Protogo,Micromat,,,,False,software,,low,Micromat TechTool Pro,Nan,TechTool,,Pro,false,utility software,109.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe flash cs3 professional ( mac ),,699.0,Adobe Acrobat Professional 8,Adobe,Acrobat,8,,true,software,273.0,medium,Adobe Flash CS3 Professional,Adobe,Flash,CS3,Professional,false,software,699.0,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,1,microsoft data analyzer 2002,microsoft,179.0,microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,Microsoft Data Analyzer 2002,Microsoft,,2002,,False,software,179.0,low,Microsoft Data Analyzer,Microsoft,,2002,,False,data analyzer,154.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99,Microsoft Windows XP Professional,Microsoft,Windows XP,,Professional,true,operating system,199.99,medium,Windows XP,Microsoft,,XP,Professor's Edition (with Windows XP),false,operating system,24.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,0,human body 360,megasystems,29.99,topics presents : human body,,15.9,Human Body 360,Megasystems,,,,False,other/product,29.99,low,Human Body,,,,,False,educational resource,15.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,1,art explosion t-shirt factory deluxe 3.0,nova development,29.99,t-shirt factory deluxe 3.0,,27.99,Art Explosion T-Shirt Factory Deluxe 3.0,Nova Development,T-Shirt Factory,3.0,Deluxe,False,software,29.99,low,T-Shirt Factory Deluxe,,,3.0,Deluxe,false,apparel,27.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,1,resumemaker professional 12.0,individual software,29.99,individual software resume maker professional deluxe 12.0,,29.99,Resumaker Professional,Individual Software,Resumaker,12.0,,False,software,29.99,low,Individual Software Resume Maker Professional Deluxe,,Resume Maker,12.0,Professional Deluxe,false,software,29.99,low,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99,Microsoft Productivity Pack for Windows Mobile,Microsoft,,,,False,software,29.99,low,Microsoft Windows XP Home Edition,Microsoft,Windows,XP,Home Edition,false,operating system,199.99,medium,,Windows Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,1,omnioutliner professional 3.0,csdc,69.95,omnioutliner professional 3.0 for mac,,69.99,OmniOutliner Professional,CSDC,OmniOutliner,3.0,,False,software,69.95,low,OmniOutliner Professional 3.0,,OmniOutliner,3.0,Professional,False,software,69.99,low,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,0,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,42050142 adobe acrobat distiller server v. 6.0 complete package unlimited users,,15689.75,Adobe Acrobat Distiller SVR V6,Adobe,Acrobat Distiller,6,,False,software,9104.19,very high,Adobe Acrobat Distiller Server V.6.0 Complete Package Unlimited Users,Adobe,Acrobat,6.0,,False,software,15689.75,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,0,adobe after effects cs3 upgrade,adobe,299.0,adobe cs3 master collection,,2499.99,Adobe After Effects CS3,Adobe,After Effects,CS3,,true,video editing software,299.0,medium,Adobe CS3 Master Collection,Adobe,CS3 Master Collection,,,False,software,2499.99,extremely high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks pro 2007 win,,192.26,QuickBooks Credit Card Processing Kit,Intuit,QuickBooks,3.0,,False,software,39.95,low,QuickBooks Pro 2007,,QuickBooks,2007,Pro,False,accounting software,192.26,medium,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,1,star wars empire at war ( intel only macs ),aspyr media,49.99,star wars empire at war ( mac intel ),,49.99,Star Wars Empire at War,Aspyr Media,,,,False,game,49.99,low,Star Wars Empire at War,Unknown,Empire at War,,,False,game,49.99,low,"Mac, Intel",Mac (Intel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,1,intervideo dvd copy 5 express,corel,29.99,corel intervideo dvd copy 5 express software for windows authoring software,,29.95,InterVideo DVD Copy 5 Express,Corel,DVD Copy,5,Express,false,software,29.99,low,Corel InterVideo DVD Copy 5 Express Software,,InterVideo DVD Copy,5,Express,False,software,29.95,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
