id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_canonical_name,left_base_product,left_brand,left_version,left_edition,left_category,left_is_upgrade,left_platform,right_canonical_name,right_base_product,right_brand,right_version,right_edition,right_category,right_is_upgrade,right_platform,left_windows_version
6504,0,illustrator cs3 13 mac ed 1u,adobe-education-box,199.0,adobe illustrator cs3 upgrade for mac,,206.99,illustrator cs3,illustrator,adobe,cs3,13 mac ed 1u,design,False,mac,illustrator cs3,adobe illustrator,adobe,cs3,unknown,design,True,mac,
6505,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,,25.06,microsoft crm professional cal,crm,microsoft,3.0,professional cal,utility,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
6506,0,punch ! home design architectural series 18,punch ! software,129.99,punch software professional home design platinum version 10,,99.99,punch home design architectural series 18,punch,punch ! software,18,architectural series,education,False,unknown,punch software professional home design platinum version 10,punch software,punch software,10,platinum,utility,False,unknown,
6507,0,the printshop 20 professional publisher,broderbund,69.99,the printshop v22 deluxe,,29.9,the printshop 20 professional publisher,the printshop,broderbund,20,professional,publisher,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
6508,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) money 2007 deluxe,,49.99,office standard,office,microsoft,2004,standard,office,False,mac,microsoft money 2007 deluxe,money,microsoft (r),2007,deluxe,finance,False,windows,
6509,0,professor teaches excel & word,individual software,19.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99,excel & word,office suite,microsoft,unknown,unknown,office,False,unknown,software prm-wn5 professor teaches,prm-wn5,individual software,unknown,professor,education,False,windows xp,
6510,1,web radio recorder,magix entertainment,,magix webradio recorder ( pc ) magix entertainment,,24.99,web radio recorder,web radio recorder,magix entertainment,unknown,unknown,utility,False,unknown,webradio recorder,webradio,magix,unknown,unknown,utility,False,windows,
6511,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 complete package 1 user academic cd mac,,189.0,dreamweaver cs3,dreamweaver,adobe,cs3,upgrade,design,True,mac,dreamweaver cs3 complete package,dreamweaver,adobe,cs3,complete package,design,False,mac,
6512,0,reader rabbit learning system 1st grade,encore software,29.99,reader rabbit learn to read with phonics ! preschool & kindergarten,,12.95,reader rabbit learning system,reader rabbit,encore software,1st grade,unknown,education,False,unknown,reader rabbit learn to read with phonics ! preschool & kindergarten,reader rabbit,unknown,unknown,unknown,education,False,unknown,
6513,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe after effects cs3 professional software for mac effects software,,998.95,acrobat pro upgrd pro-pro,acrobat,adobe software,upgrd pro-pro,pro pro,utility,True,mac,after effects cs3 professional,after effects,adobe,cs3,professional,design,False,mac,
6514,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe flash cs3 professional ( mac ),,699.0,office 2004 professional,office,microsoft,2004,professional,office,False,mac,flash cs3 professional,flash,adobe,cs3,professional,design,False,mac,
6515,0,adobe creative suite cs3 web standard,adobe,999.0,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15,creative suite cs3 web standard,creative suite,adobe,cs3,web standard,design,False,unknown,adobe creative suite 3 web standard,creative suite,adobe,cs3,web standard,design,True,unknown,
6516,1,avid liquid vs 7 software,avid technology,888.75,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95,avid liquid vs 7 software,liquid vs,avid technology,vs 7,software,media,False,unknown,avid liquid professional,avid liquid,avid,7.0,professional,video editing,False,windows,
6517,1,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson,29.99,epson s041886 story teller 8 x 10 20 pages,,32.91,storyteller photo book creator,photo book creator,epson,8,unknown,utility,False,unknown,s041886 story teller,story teller,epson,unknown,unknown,utility,False,unknown,
6518,0,crystal reports 11 reporting essentials trng cbt,business objects,199.99,business objects crystal reports xi,,459.99,crystal reports 11 reporting essentials,crystal reports,business objects,11,reporting essentials trng cbt,utility,False,unknown,crystal reports xi,crystal reports,business objects,xi,unknown,utility,False,unknown,
6519,0,ulead videostudio 10,corel,69.99,video studio 11 plus,corel corporation,103.99,videostudio 10,video studio,corel,10,unknown,media,False,unknown,video studio 11 plus,video studio,corel,11,plus,design,False,unknown,
6520,0,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,,25.06,paperport professional 11,paperport,nuance communications inc.,11,professional,utility,False,unknown,novabackup professional edition,novabackup,unknown,7.5,professional,utility,True,windows,
6521,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe dreamweaver cs3 upgrade,,205.99,creative suite cs3 design premium,creative suite,adobe,cs3,premium,design,True,mac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
6522,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,studio ultimate version 11,,129.0,windows vista ultimate,windows,microsoft,vista,ultimate,operating system,False,unknown,studio ultimate version 11,studio,unknown,11,ultimate,design,False,unknown,
6523,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microspot interiors ( mac 10.2 or later ),,99.95,powerpoint 2004,powerpoint,microsoft,2004,unknown,office,False,mac,microspot interiors,microspot,unknown,10.2 or later,unknown,education,False,mac,
6524,0,snap enterprise data replicator advanced license for 10000 series,adaptec,,5325301871 snap appliance snap care snap enterprise data replicator technical support c,,377.06,snap enterprise data replicator advanced,snap,adaptec,unknown,advanced,utility,False,unknown,snap appliance,snap,snap,unknown,unknown,utility,False,unknown,
6525,0,pinnacle mobile media converter,pinnacle,29.99,pinnacle mobile media organizer software for windows ipod software,,39.95,pinnacle mobile media converter,mobile media converter,pinnacle,unknown,unknown,utility,False,unknown,pinnacle mobile media organizer,pinnacle,unknown,unknown,unknown,utility,False,windows,
6526,0,3d home architect landscape designer v8,encore software,29.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,3d home architect landscape designer v8,3d home architect,encore software,v8,landscape designer,education,False,unknown,punch ! home design architectural series,punch,punch software,18,home design architectural series,utility,False,unknown,
6527,0,microsoft onenote 2007,microsoft,99.95,microsoft office visio standard 2007 ( pc ),,249.95,onenote 2007,onenote,microsoft,2007,unknown,office,False,windows,office visio standard 2007,visio,microsoft,2007,standard,office,False,pc,
6528,0,omnioutliner professional 3.0,csdc,69.95,system care ? professional,,49.99,omnioutliner professional 3.0,omnioutliner,csdc,3.0,professional,education,False,unknown,system care professional,system care,unknown,unknown,professional,utility,False,unknown,
6529,1,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe photoshop cs3 extended for mac upgrade,,329.99,photoshop cs3 extended,creative suite,adobe,cs3,extended,design,True,mac,adobe photoshop cs3 extended,photoshop,adobe,cs3,extended,design,True,mac,
6530,0,zonealarm anti-spyware,zone labs,29.99,grisoft avg anti-virus & anti-spyware,,32.29,zonealarm anti-spyware,zonealarm,zone labs,unknown,unknown,utility,False,unknown,avg anti-virus & anti-spyware,avg,avg,unknown,unknown,utility,False,unknown,
6531,1,corel dvd moviefactory 6.0 plus,corel,79.99,corel corporation dvd movie factory 6 plus retial ( english ),,74.08,dvd moviefactory 6.0 plus,dvd factory,corel,6.0,plus,media,False,unknown,dvd movie factory 6 plus,movie factory,corel corporation,6,plus,utility,False,unknown,
6532,0,project x project management software,marware,199.95,mackie tracktion 3 project bundle music production software,,99.99,project x project management software,project x,marware,unknown,unknown,utility,False,unknown,mackie tracktion 3 project bundle,tracktion,mackie,3,project bundle,music production software,False,unknown,
6533,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97,punch home design architectura series 18,home design,punch ! software,18,architectura series,education,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
6534,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe indesign cs3 for mac upgrade,,205.99,creative suite cs3 production premium,creative suite,adobe,cs3,production,design,True,unknown,indesign cs3,creative suite,adobe,cs3,unknown,design,True,mac,
6535,0,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,quickbooks ( r ) premier 2003,,499.99,quickbooks premier,quickbooks,intuit,2007,premier,education,False,unknown,quickbooks premier 2003,quickbooks,intuit,2003,premier,utility,False,unknown,
6536,1,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ),,719.04,windows terminal server 2003 client,windows terminal server,microsoft,2003,client,operating system,False,windows,windows terminal server 2003 client,windows terminal server,microsoft,2003,client additional license for users - 5 user,operating system,False,windows,
6537,0,punch super home suite 3.0,punch ! software,49.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,punch super home suite,super home suite,punch software,3.0,home,utility,False,unknown,punch ! professional home design suite,punch,punch software,unknown,professional,design,False,windows,
6538,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,nova print explosion deluxe 3.0,,46.99,instant immersion spanish deluxe,instant immersion,topics entertainment,2.0,deluxe,education,False,unknown,nova print explosion deluxe 3.0,nova print explosion deluxe,nova,3.0,deluxe,utility,False,unknown,
6539,0,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper spanish edition ( pc ),,29.99,spy sweeper family edition,spy sweeper,webroot software,3,family,utility,False,unknown,spy sweeper spanish edition,spy sweeper,webroot,unknown,spanish,utility,False,pc,
6540,1,quicken 2007 premier,intuit,79.95,intuit quicken premier 2007 software for windows tax & finance software,,73.95,quicken 2007 premier,quicken,intuit,2007,premier,finance,False,unknown,quicken premier 2007,quicken,intuit,2007,premier,finance,False,windows,
6541,1,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,steinberg sequel music software music production software,,99.99,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,sequel music software,sequel,steinberg,unknown,music software,education,False,unknown,
6542,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe contribute cs3 upgrade,,82.99,dreamweaver cs3,dreamweaver,adobe,cs3,upgrade,design,True,unknown,contribute cs3,contribute,adobe,cs3,unknown,design,True,unknown,
6543,0,punch ! professional home design suite,punch ! software,69.99,punch software 90500 home design studio mac,punch software,135.99,punch ! professional home design suite,punch ! software,punch ! software,unknown,professional,design,False,unknown,90500 home design studio,home design studio,punch software,unknown,home,utility,False,mac,
6544,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft money 2007 home and business ( pc ),,89.99,office 2004 standard,office,microsoft,2004,standard,office,False,mac,microsoft money 2007 home and business,money,microsoft,2007,home and business,utility,False,windows,
6545,0,snap enterprise data replicator advanced license for 10000 series,adaptec,,5325302018 snap enterprise data replicator license 1 server linux unix win,,663.22,snap enterprise data replicator,snap,adaptec,unknown,advanced,utility,False,unknown,snap enterprise data replicator,snap,unknown,unknown,license,utility,False,windows unix linux,
