id,label,name_left,name_right,addr_left,addr_right,city_left,city_right,phone_left,phone_right,type_left,type_right,class_left,class_right,left_canonical_name,left_standardized_address,left_standardized_city,left_standardized_phone,left_standardized_class,left_standardized_cuisine,right_canonical_name,right_standardized_address,right_standardized_city,right_standardized_phone,right_standardized_class,right_standardized_cuisine
512,0,` bally \ 's big kitchen ',` morton \ 's of chicago ( las vegas ) ',' 3645 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-893-0703,buffets,steakhouses,424,667,ballys big kitchen,3645 las vegas blvd south,Las Vegas,7027394111,unknown,buffets,morton s of chicago,3200 las vegas boulevard south,las vegas,7028930703,unknown,steakhouses
513,0,` tommy tang \ 's ',` le chardonnay ( los angeles ) ',' 7313 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',213/937 -5733,213-655-8880,asian,` french bistro ',167,12,tommy tang,7313 melrose avenue,Los Angeles,2139375733,unknown,asian,le chardonnay,8284 melrose avenue,Los Angeles,2136558880,unknown,french
514,0,ferrier,` john \ 's pizzeria ','29 e. 65th st. ','48 w. 65th st. ',` new york ',` new york city ',212/772 -9000,212-721-7001,french,pizza,238,618,ferrier,29 e 65th street,New York,2127729000,unknown,french,johns pizzeria,48 w. 65th street,New York City,2127217001,unknown,pizza
515,0,` hong kong villa ',` bill \ 's place ',' 2332 clement st. ',' 2315 clement st. ',` san francisco ',` san francisco ',415/752 -8833,415-221-5262,asian,hamburgers,481,721,hong kong villa,2332 clement street,San Francisco,4157528833,unknown,asian,bills place,2315 clement street,San Francisco,4152215262,unknown,hamburgers
516,0,` the bacchanal ',` spago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-369-6300,` only in las vegas ',californian,449,670,bacchanal,3570 las vegas blvd s,las vegas,7027317525,unknown,unknown,spago,3500 las vegas boulevard south,Las Vegas,7023696300,unknown,californian
517,0,` the bacchanal ',` madame ching \ 's ',' 3570 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-894-7111,` only in las vegas ',asian,449,662,bacchanal,3570 las vegas boulevard south,Las Vegas,7027317525,unknown,unknown,madame ching,3300 las vegas blvd s,Las Vegas,7028947111,unknown,asian
518,1,` arnie morton \ 's of chicago ',` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',' 435 s. la cienega blvd. ',` los angeles ',` los angeles ',310/246 -1501,310-246-1501,american,steakhouses,0,0,arnie morton of chicago,435 s la cienega blvd,Los Angeles,3102461501,unknown,american,arnie morton s of chicago,435 s la cienega blvd,los angeles,3102461501,unknown,steakhouses
519,0,citrus,` mo better meatty meat ',' 6703 melrose ave. ',' 7261 melrose ave. ',` los angeles ',la,213/857 -0034,213-935-5280,californian,hamburgers,6,579,citrus,6703 melrose avenue,los angeles,2138570034,unknown,californian,mo better meaty meat,7261 melrose avenue,la,2139355280,unknown,hamburgers
520,0,` bugsy \ 's diner ',` michael \ 's ( las vegas ) ',' 3555 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-737-7111,` coffee shops/diners ',continental,431,664,bugsy diner,3555 las vegas blvd south,Las Vegas,7027333111,unknown,coffee shops/diners,michael s,3595 las vegas blvd,las vegas,7027377111,unknown,continental
521,0,` tavola calda ',` sweet lady jane ',' 7371 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/658 -6340,213-653-7145,italian,desserts,165,596,tavola calda,7371 melrose avenue,los angeles,2136586340,unknown,italian,sweet lady jane,8360 melrose avenue,la,2136537145,unknown,desserts
522,0,lespinasse,dawat,' 2 e. 55th st. ',' 210 e. 58th st. ',` new york ',` new york city ',212/339 -6719,212-355-7555,american,indian,43,32,lespinasse,2 e 55th street,New York,2123396719,unknown,american,dawat,210 east 58th street,New York City,2123557555,unknown,indian
523,0,vong,dawat,' 200 e. 54th st. ',' 210 e. 58th st. ',` new york ',` new york city ',212/486 -9592,212-355-7555,american,indian,373,32,vong,200 e 54th street,New York,2124869592,unknown,american,dawat,210 e. 58th street,New York City,2123557555,unknown,indian
524,1,` chin \ 's ',` chin \ 's ',' 3200 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-733-8899,asian,chinese,67,67,chins,3200 las vegas blvd s,las vegas,7027338899,unknown,asian,chins,3200 las vegas boulevard south,las vegas,7027338899,unknown,chinese
525,0,` il nido ',seryna,' 251 e. 53rd st. ','11 e. 53rd st. ',` new york ',` new york city ',212/753 -8450,212-980-9393,italian,japanese,267,59,il nido,251 e 53rd street,New York,2127538450,unknown,italian,seryna,11 e 53rd street,New York City,2129809393,unknown,japanese
526,0,` jean lafitte ',petrossian,'68 w. 58th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/751 -2323,212-245-2214,french,russian,272,52,jean lafitte,68 w 58th street,New York,2127512323,unknown,french,petrossian,182 west 58th street,new york city,2122452214,unknown,russian
527,0,mikado,` steak house the ',' 3400 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-734-0410,asian,steakhouses,446,72,mikado,3400 las vegas blvd s,las vegas,7027917111,unknown,asian,steak house,2880 las vegas blvd s,Las Vegas,7027340410,unknown,steakhouses
528,0,` luna si ',` ritz-carlton restaurant ',' 1931 peachtree rd. ',' 181 peachtree st. ',atlanta,atlanta,404/355 -5993,404-659-0400,continental,` french ( classic ) ',405,91,luna si,1931 peachtree road,atlanta,4043555993,unknown,continental,ritz-carlton,181 peachtree street,Atlanta,4046590400,unknown,french
529,0,` four seasons grill room ','21 club ','99 e. 52nd st. ','21 w. 52nd st. ',` new york ',` new york city ',212/754 -9494,212-582-7200,american,` american ( new ) ',34,23,four seasons grill room,99 e 52nd street,new york,2127549494,unknown,american,21 club,21 w street,New York City,2125827200,unknown,american
530,0,` golden steer ',` mayflower cuisinier ',' 308 w. sahara ave. ',' 4750 w. sahara ave. ',` las vegas ',` las vegas ',702/384 -4470,702-870-8432,` steak houses ',chinese,441,663,golden steer,308 w sahara avenue,Las Vegas,7023844470,unknown,steak houses,mayflower cuisinier,4750 w. sahara avenue,Las Vegas,7028708432,unknown,chinese
531,0,` camille \ 's ',` carmine \ 's ',' 1186 n. highland ave. ',' 2450 broadway ',atlanta,` new york city ',404/872 -7203,212-362-2200,italian,italian,388,28,camille's,1186 n highland avenue,Atlanta,4048727203,unknown,italian,carmine,2450 broadway,New York City,2123622200,unknown,italian
532,0,'em press court ',` buccaneer bay club ',' 3570 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-894-7350,asian,continental,438,657,em press court,3570 las vegas boulevard south,Las Vegas,7027317888,unknown,asian,buccaneer bay club,3300 las vegas blvd s,Las Vegas,7028947350,unknown,continental
533,0,felidia,petrossian,' 243 e. 58th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/758 -1479,212-245-2214,italian,russian,33,52,felidia,243 e 58th street,new york,2127581479,unknown,italian,petrossian,182 west 58th street,New York City,2122452214,unknown,russian
534,0,` viva mercado \ 's ','till erman the ',' 6182 w. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/871 -8826,702-731-4036,mexican,steakhouses,451,73,viva mercado,6182 w flamingo road,Las Vegas,7028718826,unknown,mexican,till erman the,2245 e flamingo rd,las vegas,7027314036,unknown,steakhouses
535,0,` coyote cafe ',` morton \ 's of chicago ( las vegas ) ',' 3799 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-893-0703,southwestern,steakhouses,68,667,coyote cafe,3799 las vegas blvd south,Las Vegas,7028917349,unknown,southwestern,morton of chicago,3200 las vegas blvd s,las vegas,7028930703,unknown,steakhouses
536,0,` le colonial ',lutece,' 149 e. 57th st. ',' 249 e. 50th st. ',` new york ',` new york city ',' 212 / 752-0808 ',212-752-2225,asian,` french ( classic ) ',286,44,le colonial,149 e 57th street,New York,2127520808,unknown,asian,lutece,249 e. 50th street,New York City,2127522225,unknown,french
537,0,tomtom,` original pancake house ( at ) ',' 3393 peachtree rd. ',' 4330 peachtree rd. ',atlanta,atlanta,404/264 -1163,404-237-4116,continental,american,422,708,tomtom,3393 peachtree road,atlanta,4042641163,unknown,continental,original pancake house,4330 peachtree road,atlanta,4042374116,unknown,american
538,0,palisades,` ritz-carlton cafe ( buckhead ) ',' 1829 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/350 -6755,404-237-2700,continental,` american ( new ) ',410,89,palisades,1829 peachtree road,Atlanta,4043506755,unknown,continental,ritz-carlton cafe,3434 peachtree road ne,atlanta,4042372700,unknown,american
539,1,` art \ 's delicatessen ',` art \ 's deli ',' 12224 ventura blvd. ',' 12224 ventura blvd. ',` studio city ',` studio city ',818/762 -1221,818-762-1221,american,delis,1,1,arts delicatessen,12224 ventura blvd,studio city,8187621221,unknown,american,arts deli,12224 ventura blvd.,studio city,8187621221,unknown,delis
540,1,` carnegie deli ',` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',' 854 seventh ave. ',` new york ',` new york city ',212/757 -2245,212-757-2245,delicatessen,delis,29,29,carnegie deli,854 7th avenue between 54th and 55th streets,new york,2127572245,delicatessen,unknown,carnegie deli,854 seventh avenue,New York City,2127572245,unknown,delis
541,0,orso,` island spice ',' 322 w. 46th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/489 -7212,212-765-1737,italian,caribbean,316,37,orso,322 w 46th street,new york,2124897212,unknown,italian,island spice,402 w. 44th street,New York City,2127651737,unknown,caribbean
542,0,` annie \ 's thai castle ',` la fonda latina ',' 3195 roswell rd. ',' 4427 roswell rd. ',atlanta,atlanta,404/264 -9546,404-303-8201,asian,spanish,381,701,annies thai castle,3195 roswell road,Atlanta,4042649546,unknown,asian,la fonda latina,4427 roswell road,Atlanta,4043038201,unknown,spanish
543,0,` judson grill ','21 club ',' 152 w. 52nd st. ','21 w. 52nd st. ',` new york ',` new york city ',212/582 -5252,212-582-7200,american,` american ( new ) ',276,23,judson grill,152 w street,new york,2125825252,unknown,american,21 club,21 w 52nd street,New York City,2125827200,unknown,american
544,0,` manhattan ocean club ',` les celebrites ','57 w. 58th st. ',' 155 w. 58th st. ',` new york ',` new york city ',' 212 / 371-7777 ',212-484-5113,seafood,` french ( classic ) ',45,42,manhattan ocean club,57 w 58th street,New York,2123717777,unknown,seafood,les celebrites,155 w. 58th street,new york city,2124845113,unknown,french
545,0,` teresa \ 's ',` teresa \ 's ',' 103 1st ave. between 6th and 7th sts . ','80 montague st. ',` new york ',queens,212/228 -0604,718-520-2910,` east european ',polish,358,647,teresa s,103 1st ave between 6th and 7th sts,New York,2122280604,unknown,east european,teresa s,80 montague street,queens,7185202910,unknown,polish
546,0,toulouse,` palm the ( atlanta ) ',' b peachtree rd. ',' 3391 peachtree rd. ne ',atlanta,atlanta,404/351 -9533,404-814-1955,french,steakhouses,92,709,toulouse,b peachtree road,Atlanta,4043519533,unknown,french,palm the,3391 peachtree road ne,atlanta,4048141955,unknown,steakhouses
547,0,citrus,` johnny rockets ( la ) ',' 6703 melrose ave. ',' 7507 melrose ave. ',` los angeles ',la,213/857 -0034,213-651-3361,californian,american,6,564,citrus,6703 melrose avenue,los angeles,2138570034,unknown,californian,johnny rockets,7507 melrose avenue,la,2136513361,unknown,american
548,0,` cafe pierre ',` lespinasse ( new york city ) ',' 2 e. 61st st. ',' 2 e. 55th st. ',` new york ',` new york city ',212/940 -8185,212-339-6719,french,asian,203,43,cafe pierre,2 e 61st street,New York,2129408185,unknown,french,lespinasse,2 e street,new york city,2123396719,unknown,asian
549,0,` yoyo tsumami bistro ',mifune,' 1611 post st. ',' 1737 post st. ',` san francisco ',` san francisco ',415/922 -7788,415-922-0337,french,japanese,530,107,yoyo tsumami bistro,1611 post street,san francisco,4159227788,unknown,french,mifune,1737 post street,San Francisco,4159220337,unknown,japanese
550,0,` dining room ritz-carlton buckhead ',` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-237-2700,international,` american ( new ) ',90,89,dining room ritz-carlton buckhead,3434 peachtree road,atlanta,4042372700,unknown,international,ritz-carlton cafe,3434 peachtree road ne,Atlanta,4042372700,unknown,american
551,0,` steak house ',` michael \ 's ( las vegas ) ',' 2880 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-737-7111,` steak houses ',continental,72,664,steak house,2880 las vegas blvd s,Las Vegas,7027340410,unknown,steak,michael-s,3595 las vegas blvd s,las vegas,7027377111,unknown,continental
552,0,` des alpes ',montrachet,' 732 broadway ',' 239 w. broadway ',` san francisco ',` new york city ',415/788 -9900,212-219-2777,french,` french bistro ',468,49,des alpes,732 broadway,San Francisco,4157889900,unknown,french,montrachet,239 w broadway,new york city,2122192777,unknown,french
553,0,` bugsy \ 's diner ',` chin \ 's ',' 3555 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-733-8899,` coffee shops/diners ',chinese,431,67,bugsy diner,3555 las vegas blvd s,Las Vegas,7027333111,unknown,coffee shops/diners,chins,3200 las vegas blvd s,Las Vegas,7027338899,unknown,chinese
554,0,` jewel of india ',` virgil \ 's real bbq ','15 w. 44th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/869 -5544,212-921-9494,asian,bbq,273,66,jewel of india,15 west 44th street,New York,2128695544,unknown,asian,virgils real bbq,152 west 44th street,New York City,2129219494,unknown,bbq
555,0,shaan,` manhattan ocean club ','57 w. 48th st. ','57 w. 58th st. ',` new york ',` new york city ',' 212 / 977-8400 ',212-371-7777,asian,seafood,349,45,shaan,57 w street,new york,2129778400,unknown,asian,manhattan ocean club,57 w 58th street,New York City,2123717777,unknown,seafood
556,0,` fleur de jour ',` la grenouille ',' 348 e. 62nd st. ',' 3 e. 52nd st. ',` new york ',` new york city ',212/355 -2020,212-752-1495,` coffee bar ',` french ( classic ) ',245,623,fleur de jour,348 e. 62nd street,New York,2123552020,unknown,coffee,la grenouille,3 east 52nd street,New York City,2127521495,unknown,french
557,0,dive !,` cafe blanc ',' 10250 santa monica blvd. ',' 9777 little santa monica blvd. ',` los angeles ',` beverly hills ',310/788 -,310-888-0108,` dive american ',` pacific new wave ',128,546,dive,10250 santa monica boulevard,los angeles,310788,unknown,american,cafe blanc,9777 little santa monica blvd.,Beverly Hills,3108880108,unknown,pacific new wave
558,0,bizou,` cucina di pesce ',' 598 fourth st. ','87 e. fourth st. ',` san francisco ',` new york city ',415/543 -2222,212-260-6800,french,seafood,459,608,bizou,598 fourth street,San Francisco,4155432222,unknown,french,cucina di pesce,87 e fourth street,new york city,2122606800,unknown,seafood
559,0,tillerman,` fiore rotisserie & grille ',' 2245 e. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/731 -4036,702-252-7702,seafood,italian,73,660,tillerman,2245 e flamingo road,Las Vegas,7027314036,unknown,seafood,fiore rotisserie grille,3700 w flamingo rd,Las Vegas,7022527702,unknown,italian
560,0,petrossian,dawat,' 182 w. 58th st. ',' 210 e. 58th st. ',` new york ',` new york city ',212/245 -2214,212-355-7555,french,indian,52,32,petrossian,182 west 58th street,new york,2122452214,unknown,french,dawat,210 e 58th street,New York City,2123557555,unknown,indian
561,0,` le chardonnay ',` johnny rockets ( la ) ',' 8284 melrose ave. ',' 7507 melrose ave. ',` los angeles ',la,213/655 -8880,213-651-3361,french,american,12,564,le chardonnay,8284 melrose avenue,Los Angeles,2136558880,unknown,french,johnny rockets,7507 melrose avenue,la,2136513361,unknown,american
562,0,` bamboo garden ','till erman the ',' 4850 flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/871 -3262,702-731-4036,asian,steakhouses,425,73,bamboo garden,4850 flamingo road,Las Vegas,7028713262,unknown,asian,tillerman the,2245 e flamingo road,Las Vegas,7027314036,unknown,steakhouses
563,0,` cafe bizou ',` sushi nozawa ',' 14016 ventura blvd. ',' 11288 ventura blvd. ',` sherman oaks ',` studio city ',818/788 -3536,818-508-7017,french,japanese,3,595,cafe bizou,14016 ventura blvd.,Sherman Oaks,8187883536,unknown,french,sushi nozawa,11288 ventura blvd.,Studio City,8185087017,unknown,japanese
564,0,bistango,` morton \ 's of chicago ( atlanta ) ',' 1100 peachtree st. ',' 303 peachtree st. ne ',atlanta,atlanta,404/724 -0901,404-577-4366,mediterranean,steakhouses,386,704,bistango,1100 peachtree street,Atlanta,4047240901,unknown,mediterranean,morton s of chicago,303 peachtree street ne,Atlanta,4045774366,unknown,steakhouses
565,0,` circus circus ',` madame ching \ 's ',' 2880 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-894-7111,buffets,asian,437,662,circus circus,2880 las vegas boulevard south,las vegas,7027340410,unknown,buffets,madame chings,3300 las vegas blvd s,Las Vegas,7028947111,unknown,asian
