id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,left_song_name,left_featured_artists,left_artist_name,left_album_name,left_is_explicit,left_primary_genre,left_secondary_genres,left_price,left_copyright_year,left_copyright_holder,left_duration_seconds,left_release_date,left_record_label,right_song_name,right_featured_artists,right_artist_name,right_album_name,right_is_explicit,right_primary_genre,right_secondary_genres,right_price,right_copyright_year,right_copyright_holder,right_duration_seconds,right_release_date,right_record_label,left_remix_by,right_artist_names,right_remix_by,left_artist_names,left_location,left_copyright_years,left_copyright_holders,left_copyright_year_2014,left_copyright_year_2015
119,0,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],David Guetta & Rihanna,Who 's That Chick ( feat . Rihanna ) - EP,"House , Music , Dance , Rock , Electronic",$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,2:45,3-Dec-10,Play Hard ( feat . Ne-Yo & Akon ) [ Albert Neve Remix ],David Guetta,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],Dance & Electronic,$ 1.29,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",6:52,"March 22 , 2013",Who 's That Chick ?,['Rihanna'],David Guetta & Rihanna,Who 's That Chick ( feat . Rihanna ) - EP,False,House,"['Rock', 'Electronic']",0.99,2010,"Gum Prod, licence exclusive Parlophone Music France",165.0,2010-12-03,,Play Hard,"['Ne-Yo', 'Akon']",David Guetta,Play Hard (Remixes),False,Dance & Electronic,[],1.29,2013.0,What A Music Ltd,412.0,2013-03-22,Parlophone Music France,,,Albert Neve,,,,,,
16,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Clean ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",,,,,,,,,,,,,,Moving Day ( Interlude ),[],X Ambassadors,VHS,False,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,19.0,2015-06-30,,,,,,,,,,
424,0,Kaskade - Fire & Ice Booklet,Kaskade,Fire & Ice,"Dance , Music , House , Electronic",Album Only,"2011 Ultra Records , Inc.",--,25-Oct-11,ICE ( Kaskades ICE Mix ),Kaskade,Fire & Ice,"Dance & Electronic , House",$ 1.29,2012 Coastal Entertainment,4:30,"July 23 , 2013",Fire & Ice Booklet,[],Kaskade,Fire & Ice,False,Dance,"['House', 'Electronic']",0.0,2011,"Ultra Records, Inc.",,2011-10-25,Ultra Records,ICE ( Kaskades ICE Mix ),[],Kaskade,Fire & Ice,False,Dance & Electronic,['House'],1.29,2012.0,Coastal Entertainment,270.0,2013-07-23,,,,,,,,,,
82,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,S.T.O.P ( feat . Ryan Tedder ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:34,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,['Music'],1.29,2010,Gum Prod licence exclusive Parlophone Music France,171.0,2009-08-21,,S.T.O.P,['Ryan Tedder'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,214.0,2014-11-24,If Moving Your Mine,,,,,,,,,
137,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Sound Of Letting Go ( Feat . Chris Willis ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:47,"August 21 , 2009",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,[],1.29,2010,Gum Prod under exclusive licence to Parlophone Music France,171.0,2009-08-21,,Sound Of Letting Go,['Chris Willis'],David Guetta,One Love,False,Dance & Electronic,[],1.29,2014.0,Swedish House Mafia Holdings Ltd (BVI),227.0,2009-08-21,Virgin Records,,,,,,,,,
248,0,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00,Fall in Love ( Remix ),Kenny Chesney,Greatest Hits,Country,$ 0.99,( C ) 2014 La industria Inc,2:37,"September 26 , 2000",Because of Your Love,[],Kenny Chesney,Greatest Hits,False,Country,"['Contemporary Country', 'Urban Cowboy']",0.99,2000,BMG Entertainment,256.0,2000-09-26,,Fall in Love ( Remix ),[],Kenny Chesney,Greatest Hits,False,Country,[],0.99,2014.0,La industria Inc,157.0,2000-09-26,,,,,,,,,,
38,0,Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ],Major Lazer,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,"Electronic , Music , Dance",$ 1.29,2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.,3:38,1-Nov-11,Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ],Major Lazer,Powerful ( Remixes ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",5:27,"September 11 , 2015",Original Don,['The Partysquad'],Major Lazer,Original Don (feat. The Partysquad) [Remixes] - EP,False,Electronic,"['Music', 'Dance']",1.29,2011,Downtown Records Under exclusive license to Interscope Records in the U.S.A.,218.0,2011-11-01,Interscope Records,Powerful,['Ellie Goulding'],Major Lazer,Powerful (Remixes),False,Dance & Electronic,['Electronica'],1.29,2015.0,"Third Pardee Records, LLC",327.0,2015-09-11,Interscope Records,,,,,,,,,
230,1,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06,I Have Seen The Rain ( Featuring James T. Moore ) ( Main Version ),P!nk,I 'm Not Dead [ Explicit ],"Dance & Electronic , Pop , R&B",$ 0.99,"( C ) 2009 Foo & Blu , LLC under exclusive License to Interscope Records",3:29,"April 4 , 2006",I Have Seen the Rain,['James T. Moore'],P!nk,I'm Not Dead,False,Pop,"['Electronic', 'R&B/Soul', 'Pop/Rock', 'Dance']",0.99,2006,RCA/JIVE Label Group,209.0,2006-03-04,Sony Music Entertainment,I Have Seen The Rain,['James T. Moore'],P!nk,I'm Not Dead,True,Dance & Electronic,"['Pop', 'R&B']",0.99,2009.0,"Foo & Blu, LLC",209.0,2006-04-04,Interscope Records,,,,,,,,,
15,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",VHS Outro ( Interlude ),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,Moving Day ( Interlude ),[],X Ambassadors,VHS,True,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,19.0,2015-06-30,KIDinaKORNER/Interscope Records,,,,,,,,,
93,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:18,"August 21 , 2009",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,House,"['Electronic', 'French Pop', 'Rock']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,Parlophone/Warner Music France,Revolver,"['Madonna', ""Lil' Wayne""]",David Guetta,One Love,False,Dance & Electronic,[],1.29,2009.0,Swedish House Mafia Holdings Ltd (BVI),198.0,2009-08-21,Virgin Records,,,,,,,,,
238,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Dirty Rain ( Live in Cork ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,4:24,"July 2 , 2012",If I Am a Stranger,[],Ryan Adams,Live After Deaf ( Live ),False,Singer/Songwriter,['Rock'],0.99,2012,PAXAM RECORDS,310.0,2012-07-02,PAXAM RECORDS,Dirty Rain (Live in Cork),[],Ryan Adams,Live After Deaf (Collection),False,Folk,['Rock'],0.99,2012.0,PAXAM RECORDS,264.0,2012-07-02,PAXAM RECORDS,,,,,,,,,
125,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:31,"August 21 , 2009",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,['Music'],1.29,,Gum Prod,171.0,2009-08-21,Parlophone Music France,Gettin ' Over,['Chris Willis'],David Guetta,One Love (Deluxe Version),False,Dance & Electronic,[],1.29,2009.0,Swedish House Mafia Holdings Ltd (BVI),211.0,2009-08-21,Virgin Records,,,,,,,,,
388,1,Chevy Van,Eric Church,Caldwell County - EP,"Country , Music , Contemporary Country",$ 1.29,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",2:48,14-Jan-11,Chevy Van,Eric Church,Caldwell County EP,Country,$ 1.29,( C ) 2011 EMI Records Nashville,2:48,"January 14 , 2011",Chevy Van,[],Eric Church,Caldwell County - EP,False,Country,['Contemporary Country'],1.29,2011,EMI Records Nashville,168.0,2011-01-14,Capitol Records,Chevy Van,[],Eric Church,Caldwell County EP,False,Country,[],1.29,2011.0,EMI Records Nashville,168.0,2011-01-14,EMI Records Nashville,,,,,,,,,
308,0,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ 1.29,2013 Interscope Records,4:34,30-Sep-13,Applause ( Empire Of The Sun Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ 1.29,( C ) 2013 Interscope Records,4:08,"September 30 , 2013",Applause,['Goldhouse'],Lady Gaga,Applause (Remixes),False,Pop,"['Electronic', 'Rock']",1.29,2013,Interscope Records,264.0,2013-09-30,,Applause,['Empire Of The Sun'],Lady Gaga,Applause (Remixes),False,Pop,[],1.29,2013.0,Interscope Records,248.0,2013-09-30,Interscope Records,,,,,,,,,
263,1,Silver and Gold,Little Big Town,Pain Killer,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",3:33,21-Oct-14,Silver And Gold,Little Big Town,Pain Killer,Country,$ 1.29,( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville,3:31,"October 21 , 2014",Silver and Gold,[],Little Big Town,Pain Killer,False,Country,"['Honky Tonk', 'Contemporary Country']",1.29,2014,"Little Big Town, LLC",213.0,2014-10-21,Capitol Records Nashville,Silver And Gold,[],Little Big Town,Pain Killer,False,Country,[],1.29,2014.0,Little Big Town LLC,211.0,2014-10-21,Capitol Records Nashville,,,,,,,,,
331,1,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",Extra Extra Credit,[],Wiz Khalifa,Flight School,False,Hip-Hop/Rap,['Music'],0.99,2009,Rostrum Records,243.0,2009-04-17,,Extra Extra Credit,[],Wiz Khalifa,Flight School,True,Rap & Hip-Hop,[],0.99,2013.0,Mad Decent,243.0,2009-04-17,,,,,,,,,,
356,0,Medicated ( feat . Chevy Woods & Juicy J ),Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,It 's Nothin ( feat . 2 Chainz ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"December 4 , 2012",Medicated,"['Chevy Woods', 'Juicy J']",Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['Hardcore Rap', 'East Coast Rap']",1.29,2012,"Atlantic Recording Corporation (US), WEA International Inc. (worldwide)",330.0,2012-12-04,Atlantic Recording Corporation,It 's Nothin,['2 Chainz'],Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",227.0,2012-12-04,"Atlantic Recording Corporation, WEA International Inc.",,,,,,,,,
363,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['East Coast Rap', 'Hardcore Rap', 'Rap']",1.99,2012,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,320.0,2012-12-04,,Hope,['Ty Dolla $ ign'],Wiz Khalifa,Blacc Hollywood,True,Rap & Hip-Hop,[],1.29,2014.0,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,324.0,2014-08-19,,,,,,,,,,
492,0,Party People ( feat . Jaren Johnston ),Florida Georgia Line,Here 's To the Good Times ... This Is How We Roll ( Deluxe Version ),"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2013 Big Machine Label Group , LLC",3:40,25-Nov-13,This Is How We Roll ( Remix ) [ feat . Luke Bryan ],Florida Georgia Line,This Is How We Roll ( Remix ),Pop,$ 1.29,"( C ) 2014 Big Machine Label Group , LLC",3:27,"June 4 , 2014",Party People,['Jaren Johnston'],Florida Georgia Line,Here's To the Good Times ... This Is How We Roll (Deluxe Version),False,Country,"['Urban Cowboy', 'Honky Tonk', 'Contemporary Country']",1.29,2013,"Big Machine Label Group, LLC",220.0,2013-11-25,,This Is How We Roll ( Remix ),['Luke Bryan'],Florida Georgia Line,This Is How We Roll ( Remix ),False,Pop,[],1.29,2014.0,"Big Machine Label Group, LLC",207.0,2014-06-04,Big Machine Label Group,,,,,,,,,
260,1,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems",Country,$ 0.99,Underground Avenue,3:45,"April 2 , 2002",I Can't Go There (Acoustic Version),[],Kenny Chesney,"No Shoes, No Shirt, No Problems",False,Country,"['Contemporary Country', 'Urban Cowboy']",0.99,2002,BMG,225.0,2002-04-02,BMG,I Can't Go There (Acoustic Version),[],Kenny Chesney,"No Shoes, No Shirt, No Problems",False,Country,[],0.99,,Underground Avenue,225.0,2002-04-02,,,,,,,,,,
384,0,Sweet Spot 2.0 ( feat . Jennifer Lopez ),Flo Rida,Wild Ones,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:11,22-Jun-12,Wild Ones ( feat . Sia ),Flo Rida,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",3:52,"June 22 , 2012",Sweet Spot 2.0,['Jennifer Lopez'],Flo Rida,Wild Ones,False,Hip-Hop/Rap,"['Rap', 'Electronic', 'World', 'Dance']",1.29,2012,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,191.0,2012-06-22,,Wild Ones,['Sia'],Flo Rida,Wild Ones,False,Dance & Electronic,"['Rap & Hip-Hop', 'House']",1.29,2015.0,"MCA Nashville, a Division of UMG Recordings, Inc.",212.0,2012-06-22,UMG Recordings,,,,,,,,,
139,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Gettin ' Over You ( Feat . Fergie & Lmfao ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:07,"August 21 , 2009",Toyfriend ( feat . Wynter Gordon ),['Wynter Gordon'],David Guetta,One Love,False,Dance,[],1.29,2010,"Gum Prod, licence exclusive Parlophone Music France",171.0,2009-08-21,,Gettin ' Over You,"['Fergie', 'LMFAO']",David Guetta,One Love (Deluxe Version),False,Dance & Electronic,[],1.29,2014.0,Swedish House Mafia Holdings Ltd (BVI),187.0,2009-08-21,Virgin Records,,,,,,,,,
37,0,All My Love ( feat . Ariana Grande & Machel Montano ) [ Remix ],Major Lazer,Peace Is The Mission,"Electronic , Music , Reggae , Modern Dancehall , Dance",$ 1.29,2015 Mad Decent,3:49,1-Jun-15,Be Together ( feat . Wild Belle ),Major Lazer,Peace Is The Mission [ Explicit ],Dance & Electronic,$ 1.29,2015 Mad Decent,3:53,"June 1 , 2015",All My Love,"['Ariana Grande', 'Machel Montano']",Major Lazer,Peace Is The Mission,False,Electronic,"['Reggae', 'Modern Dancehall', 'Dance']",1.29,2015,Mad Decent,229.0,2015-06-01,,Be Together,['Wild Belle'],Major Lazer,Peace Is The Mission,True,Dance & Electronic,[],1.29,2015.0,Mad Decent,213.0,2015-06-01,,,,,,,,,,
109,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Dangerous ( feat . Sam Martin ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:23,"November 24 , 2014",The Whisperer,['Sia'],David Guetta,Listen,False,Dance,"['Electronic', 'House', 'Rock', 'French Pop']",1.29,2014,What A Music Ltd.,234.0,2014-11-24,"Parlophone/Warner Music France, Atlantic Recording Corporation",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,203.0,2014-11-24,If Moving Your Mine,,,,,,,,,
525,0,This Love ( Karaoke Version ),Taylor Swift,Taylor Swift Karaoke : 1989,"Pop , Music",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",4:07,3-Mar-15,This Love,Taylor Swift,1989,Pop,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",4:10,"October 27 , 2014",This Love,[],Taylor Swift,Taylor Swift Karaoke : 1989,False,Pop,['Music'],1.29,2014,"Big Machine Records, LLC",247.0,2015-03-03,Big Machine Records,This Love,[],Taylor Swift,1989,False,Pop,[],1.29,2014.0,"Big Machine Records, LLC",250.0,2014-10-27,Big Machine Records,,,,,,,,,
163,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:58,"November 24 , 2014",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,Dance,"['Rock', 'House', 'Electronic', 'French Pop']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,"Parlophone/Warner Music France, Atlantic Recording Corporation",Lift me up,"['Nico & Vinz', 'Ladysmith Black Mambazo']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,238.0,2014-11-24,,,,,,,,,,
235,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,16 Days ( Live in London 2 Bonus Track ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,4:56,"July 2 , 2012",If I Am a Stranger,[],Ryan Adams,Live After Deaf (Live),False,Rock,['Singer/Songwriter'],0.99,2012,PAXAM RECORDS,310.0,2012-07-02,PAXAM RECORDS,16 Days,[],Ryan Adams,Live After Deaf (Collection),False,Folk,['Rock'],0.99,2012.0,PAXAM RECORDS,276.0,2012-07-02,,,,,,,,,,
